generation,N_shifts,logPrior,logLik,eventRate,acceptRate
258000,1,1.00849,-568.608,0.710977,0.412429
259000,1,0.503573,-565.157,1.86973,0.4
260000,2,-0.192565,-569.975,1.61429,0.428
261000,1,1.43719,-569.962,0.661399,0.36
262000,1,-0.0904713,-566.895,1.44053,0.408421
263000,1,-1.16369,-564.766,2.23046,0.465
264000,1,-0.736529,-565.961,2.42252,0.45
265000,1,-0.0599774,-566.254,1.80311,0.441
266000,1,1.9213,-566.133,0.234784,0.432
267000,1,-2.42375,-566.166,2.62288,0.411583
268000,1,0.979824,-567.077,0.93959,0.431
269000,1,0.844489,-567.574,0.647988,0.438
270000,1,1.54297,-567.985,0.640724,0.51
271000,1,0.309673,-566.128,0.767064,0.41
272000,1,-0.317386,-566.51,2.26868,0.4255
273000,1,0.700369,-566.265,1.42007,0.429333
274000,1,-3.23199,-568.296,2.26741,0.488
275000,2,1.55732,-568.602,0.89534,0.438937
276000,1,0.418034,-569.286,0.752364,0.429
277000,2,-3.04437,-566.924,1.04972,0.43
278000,1,0.48915,-569.174,0.821066,0.405
279000,1,0.359342,-565.397,1.00201,0.379
280000,2,1.98088,-564.375,0.804898,0.398375
281000,1,1.34813,-568.31,0.414197,0.39025
282000,1,0.169402,-568.982,1.78323,0.362
283000,1,0.148562,-567.758,1.83147,0.407
284000,1,0.363925,-568.055,1.68233,0.355
285000,1,1.80227,-564.918,0.369214,0.3815
286000,1,0.530719,-566.909,0.878675,0.451
287000,1,-0.0290701,-567.288,0.76339,0.44
288000,1,1.04947,-565.725,0.528015,0.459
289000,1,0.471475,-565.515,0.844598,0.416
290000,1,-2.98536,-566.881,3.65606,0.422
291000,1,0.613846,-565.715,0.86681,0.376
292000,1,1.21519,-573.301,0.483524,0.415278
293000,1,-0.893768,-570.675,0.679678,0.394
294000,2,-3.86865,-567.815,2.83709,0.4
295000,2,1.01825,-565.276,1.42741,0.51
296000,1,1.75699,-566.191,0.0019136,0.4178
297000,3,-2.79322,-560.133,1.8111,0.4015
298000,3,-0.00840938,-555.491,1.25427,0.402
299000,1,-0.0624703,-566.541,1.27474,0.372
300000,2,-2.16481,-566.314,3.05993,0.373
301000,1,0.627634,-565.269,0.265836,0.412
302000,1,0.750151,-564.343,1.28354,0.396
303000,1,1.33085,-567.737,0.752751,0.39
304000,3,0.808,-557.19,1.26828,0.398
305000,0,-0.209663,-579.102,1.02824,0.3042
306000,0,-0.388294,-577.038,0.927606,0.206
307000,1,1.46253,-565.049,0.506158,0.3995
308000,1,-0.159655,-567.444,0.838779,0.368
309000,2,1.76762,-556.78,0.156348,0.4062
310000,1,-0.139317,-567.911,1.08062,0.334
311000,1,1.71004,-565.237,0.555806,0.378667
312000,1,1.31927,-569.942,0.454811,0.386
313000,1,1.30331,-565.46,0.953386,0.332
314000,1,0.828962,-565.665,0.195817,0.368632
315000,1,-0.178061,-566.597,2.08946,0.367333
316000,1,-0.166701,-567.829,0.87776,0.369167
317000,1,-0.485078,-567.623,0.811231,0.32
318000,1,0.994438,-565.004,0.291371,0.3945
319000,1,-0.535096,-567.811,1.9138,0.406
320000,1,-0.190936,-567.327,0.27356,0.391143
321000,1,1.77968,-566.306,0.229571,0.383
322000,2,1.97814,-559.419,0.480469,0.4106
323000,2,-0.828246,-562.542,2.42747,0.371
324000,2,1.43439,-561.289,0.731507,0.366
325000,2,-1.5402,-559.418,4.94423,0.3932
326000,2,2.71067,-557.598,0.601997,0.42
327000,2,-1.2702,-566.669,2.09996,0.402
328000,2,0.561095,-557.895,1.70703,0.435
329000,2,2.05596,-558.706,0.461013,0.395
330000,2,0.115756,-560.092,1.0189,0.39725
331000,2,1.22177,-559.773,1.12983,0.416
332000,2,-0.624232,-556.518,0.953682,0.3975
333000,3,0.199464,-552.894,1.22986,0.3945
334000,3,-0.279081,-550.373,0.543081,0.39
335000,3,-1.52533,-550.334,2.99615,0.404
336000,4,-1.61285,-551.138,5.07026,0.41
337000,3,-0.459834,-548.017,1.63054,0.404
338000,3,0.013919,-553.794,1.16596,0.42
339000,5,1.82236,-548.459,1.78349,0.414
340000,4,-0.728464,-550.933,5.01349,0.455
341000,3,2.39596,-550.259,0.61074,0.444
342000,2,-0.885696,-557.845,2.35652,0.413
343000,3,0.697058,-552.045,0.843818,0.4105
344000,3,-0.780483,-553.883,2.17506,0.395
345000,2,1.00548,-553.394,0.472048,0.394333
346000,2,-0.108733,-555.037,0.506793,0.407
347000,3,-0.872978,-555.946,0.959059,0.414
348000,2,-0.566335,-555.595,2.01703,0.358
349000,2,-0.179655,-554.938,0.759129,0.345
350000,2,1.07217,-553.173,0.897425,0.43
351000,2,-1.08621,-555.857,0.732461,0.384
352000,2,0.961189,-556.971,1.11703,0.372286
353000,2,-3.33054,-561.799,1.83912,0.388889
354000,3,0.497736,-550.285,0.554013,0.39
355000,3,-0.659749,-548.793,1.66579,0.402
356000,2,0.0573962,-555.304,1.2503,0.383889
357000,3,0.58037,-552.977,0.604706,0.365
358000,2,1.14144,-554.656,0.39243,0.3624
